ID,geoId,day,month,year,cases,deaths
1,AF,14,6,2020,556,5
2,AF,13,6,2020,656,20
3,AF,12,6,2020,747,21
4,AF,11,6,2020,684,21
5,AF,10,6,2020,542,15
6,AF,9,6,2020,575,12
7,AF,8,6,2020,791,30
8,AF,7,6,2020,582,18
9,AF,6,6,2020,915,9
10,AF,5,6,2020,787,6
11,AF,4,6,2020,758,24
12,AF,3,6,2020,759,5
13,AF,2,6,2020,545,8
14,AF,1,6,2020,680,8
15,AF,31,5,2020,866,3
16,AF,30,5,2020,623,11
17,AF,29,5,2020,580,8
18,AF,28,5,2020,625,7
19,AF,27,5,2020,658,1
20,AF,26,5,2020,591,1
21,AF,25,5,2020,584,2
22,AF,24,5,2020,782,11
23,AF,23,5,2020,540,12
24,AF,22,5,2020,531,6
25,AF,21,5,2020,492,9
26,AF,20,5,2020,581,5
27,AF,19,5,2020,408,4
28,AF,18,5,2020,262,1
29,AF,17,5,2020,0,0
30,AF,16,5,2020,1063,32
31,AF,15,5,2020,113,6
32,AF,14,5,2020,259,3
33,AF,13,5,2020,280,5
34,AF,12,5,2020,285,2
35,AF,11,5,2020,369,5
36,AF,10,5,2020,255,6
37,AF,9,5,2020,215,3
38,AF,8,5,2020,171,2
39,AF,7,5,2020,168,9
40,AF,6,5,2020,330,5
41,AF,5,5,2020,190,5
42,AF,4,5,2020,235,13
43,AF,3,5,2020,134,4
44,AF,2,5,2020,164,4
45,AF,1,5,2020,222,4
46,AF,30,4,2020,122,0
47,AF,29,4,2020,124,3
48,AF,28,4,2020,172,0
49,AF,27,4,2020,68,10
50,AF,26,4,2020,112,4
51,AF,25,4,2020,70,1
52,AF,24,4,2020,105,2
53,AF,23,4,2020,84,4
54,AF,22,4,2020,61,1
55,AF,21,4,2020,35,2
56,AF,20,4,2020,88,3
57,AF,19,4,2020,63,0
58,AF,18,4,2020,51,1
59,AF,17,4,2020,10,4
60,AF,16,4,2020,70,2
61,AF,15,4,2020,49,2
62,AF,14,4,2020,58,3
63,AF,13,4,2020,52,0
64,AF,12,4,2020,34,3
65,AF,11,4,2020,37,0
66,AF,10,4,2020,61,1
67,AF,9,4,2020,56,3
68,AF,8,4,2020,30,4
69,AF,7,4,2020,38,0
70,AF,6,4,2020,29,2
71,AF,5,4,2020,35,1
72,AF,4,4,2020,0,0
73,AF,3,4,2020,43,0
74,AF,2,4,2020,26,0
75,AF,1,4,2020,25,0
76,AF,31,3,2020,27,0
77,AF,30,3,2020,8,1
78,AF,29,3,2020,15,1
79,AF,28,3,2020,16,1
80,AF,27,3,2020,0,0
81,AF,26,3,2020,33,0
82,AF,25,3,2020,2,0
83,AF,24,3,2020,6,1
84,AF,23,3,2020,10,0
85,AF,22,3,2020,0,0
86,AF,21,3,2020,2,0
87,AF,20,3,2020,0,0
88,AF,19,3,2020,0,0
89,AF,18,3,2020,1,0
90,AF,17,3,2020,5,0
91,AF,16,3,2020,6,0
92,AF,15,3,2020,3,0
93,AF,11,3,2020,3,0
94,AF,8,3,2020,3,0
95,AF,2,3,2020,0,0
96,AF,1,3,2020,0,0
97,AF,29,2,2020,0,0
98,AF,28,2,2020,0,0
99,AF,27,2,2020,0,0
100,AF,26,2,2020,0,0
101,AF,25,2,2020,1,0
102,AF,24,2,2020,0,0
103,AF,23,2,2020,0,0
104,AF,22,2,2020,0,0
105,AF,21,2,2020,0,0
106,AF,20,2,2020,0,0
107,AF,19,2,2020,0,0
108,AF,18,2,2020,0,0
109,AF,17,2,2020,0,0
110,AF,16,2,2020,0,0
111,AF,15,2,2020,0,0
112,AF,14,2,2020,0,0
113,AF,13,2,2020,0,0
114,AF,12,2,2020,0,0
115,AF,11,2,2020,0,0
116,AF,10,2,2020,0,0
117,AF,9,2,2020,0,0
118,AF,8,2,2020,0,0
119,AF,7,2,2020,0,0
120,AF,6,2,2020,0,0
121,AF,5,2,2020,0,0
122,AF,4,2,2020,0,0
123,AF,3,2,2020,0,0
124,AF,2,2,2020,0,0
125,AF,1,2,2020,0,0
126,AF,31,1,2020,0,0
127,AF,30,1,2020,0,0
128,AF,29,1,2020,0,0
129,AF,28,1,2020,0,0
130,AF,27,1,2020,0,0
131,AF,26,1,2020,0,0
132,AF,25,1,2020,0,0
133,AF,24,1,2020,0,0
134,AF,23,1,2020,0,0
135,AF,22,1,2020,0,0
136,AF,21,1,2020,0,0
137,AF,20,1,2020,0,0
138,AF,19,1,2020,0,0
139,AF,18,1,2020,0,0
140,AF,17,1,2020,0,0
141,AF,16,1,2020,0,0
142,AF,15,1,2020,0,0
143,AF,14,1,2020,0,0
144,AF,13,1,2020,0,0
145,AF,12,1,2020,0,0
146,AF,11,1,2020,0,0
147,AF,10,1,2020,0,0
148,AF,9,1,2020,0,0
149,AF,8,1,2020,0,0
150,AF,7,1,2020,0,0
151,AF,6,1,2020,0,0
152,AF,5,1,2020,0,0
153,AF,4,1,2020,0,0
154,AF,3,1,2020,0,0
155,AF,2,1,2020,0,0
156,AF,1,1,2020,0,0
157,AF,31,12,2019,0,0
158,AL,14,6,2020,48,0
159,AL,13,6,2020,31,1
160,AL,12,6,2020,44,1
161,AL,11,6,2020,42,0
162,AL,10,6,2020,36,0
163,AL,9,6,2020,17,0
164,AL,8,6,2020,14,0
165,AL,7,6,2020,20,1
166,AL,6,6,2020,15,0
167,AL,5,6,2020,13,0
168,AL,4,6,2020,20,0
169,AL,3,6,2020,21,0
170,AL,2,6,2020,6,0
171,AL,1,6,2020,15,0
172,AL,31,5,2020,23,0
173,AL,30,5,2020,23,0
174,AL,29,5,2020,26,0
175,AL,28,5,2020,21,0
176,AL,27,5,2020,25,1
177,AL,26,5,2020,6,0
178,AL,25,5,2020,9,1
179,AL,24,5,2020,8,0
180,AL,23,5,2020,12,0
181,AL,22,5,2020,5,0
182,AL,21,5,2020,15,0
183,AL,20,5,2020,1,0
184,AL,19,5,2020,2,0
185,AL,18,5,2020,13,0
186,AL,17,5,2020,17,0
187,AL,16,5,2020,18,0
188,AL,15,5,2020,18,0
189,AL,14,5,2020,4,0
190,AL,13,5,2020,4,0
191,AL,12,5,2020,4,0
192,AL,11,5,2020,12,0
193,AL,10,5,2020,6,0
194,AL,9,5,2020,8,0
195,AL,8,5,2020,10,0
196,AL,7,5,2020,12,0
197,AL,6,5,2020,17,0
198,AL,5,5,2020,8,0
199,AL,4,5,2020,6,0
200,AL,3,5,2020,7,0
201,AL,2,5,2020,9,0
202,AL,1,5,2020,7,0
203,AL,30,4,2020,16,1
204,AL,29,4,2020,14,2
205,AL,28,4,2020,10,0
206,AL,27,4,2020,14,1
207,AL,26,4,2020,34,0
208,AL,25,4,2020,15,0
209,AL,24,4,2020,29,0
210,AL,23,4,2020,25,1
211,AL,22,4,2020,25,0
212,AL,21,4,2020,22,0
213,AL,20,4,2020,14,0
214,AL,19,4,2020,9,0
215,AL,18,4,2020,21,0
216,AL,17,4,2020,24,1
217,AL,16,4,2020,19,1
218,AL,15,4,2020,8,1
219,AL,14,4,2020,21,0
220,AL,13,4,2020,13,0
221,AL,12,4,2020,17,0
222,AL,11,4,2020,7,0
223,AL,10,4,2020,9,1
224,AL,9,4,2020,17,0
225,AL,8,4,2020,6,0
226,AL,7,4,2020,16,1
227,AL,6,4,2020,28,2
228,AL,5,4,2020,29,2
229,AL,4,4,2020,27,1
230,AL,3,4,2020,18,1
231,AL,2,4,2020,16,0
232,AL,1,4,2020,20,3
233,AL,31,3,2020,11,2
234,AL,30,3,2020,15,0
235,AL,29,3,2020,11,1
236,AL,28,3,2020,12,3
237,AL,27,3,2020,28,1
238,AL,26,3,2020,23,0
239,AL,25,3,2020,23,1
240,AL,24,3,2020,11,2
241,AL,23,3,2020,13,0
242,AL,22,3,2020,6,0
243,AL,21,3,2020,0,0
244,AL,20,3,2020,11,0
245,AL,19,3,2020,4,1
246,AL,18,3,2020,4,0
247,AL,17,3,2020,9,0
248,AL,16,3,2020,4,0
249,AL,15,3,2020,5,0
250,AL,14,3,2020,10,0
251,AL,13,3,2020,12,0
252,AL,12,3,2020,1,1
253,AL,11,3,2020,4,0
254,AL,10,3,2020,4,0
255,AL,9,3,2020,2,0
256,DZ,14,6,2020,112,9
257,DZ,13,6,2020,109,10
258,DZ,12,6,2020,105,9
259,DZ,11,6,2020,102,8
260,DZ,10,6,2020,117,9
261,DZ,9,6,2020,111,8
262,DZ,8,6,2020,104,9
263,DZ,7,6,2020,115,8
264,DZ,6,6,2020,104,9
265,DZ,5,6,2020,205,14
266,DZ,4,6,2020,0,0
267,DZ,3,6,2020,113,6
268,DZ,2,6,2020,119,8
269,DZ,1,6,2020,127,7
270,DZ,31,5,2020,133,8
271,DZ,30,5,2020,137,8
272,DZ,29,5,2020,140,7
273,DZ,28,5,2020,160,6
274,DZ,27,5,2020,194,8
275,DZ,26,5,2020,197,9
276,DZ,25,5,2020,193,8
277,DZ,24,5,2020,195,10
278,DZ,23,5,2020,190,7
279,DZ,22,5,2020,186,7
280,DZ,21,5,2020,165,7
281,DZ,20,5,2020,176,6
282,DZ,19,5,2020,182,7
283,DZ,18,5,2020,198,6
284,DZ,17,5,2020,192,6
285,DZ,16,5,2020,187,7
286,DZ,15,5,2020,189,7
287,DZ,14,5,2020,186,7
288,DZ,13,5,2020,176,8
289,DZ,12,5,2020,168,5
290,DZ,11,5,2020,165,8
291,DZ,10,5,2020,189,6
292,DZ,9,5,2020,187,5
293,DZ,8,5,2020,185,7
294,DZ,7,5,2020,159,6
295,DZ,6,5,2020,190,5
296,DZ,5,5,2020,174,2
297,DZ,4,5,2020,179,4
298,DZ,3,5,2020,141,6
299,DZ,2,5,2020,148,3
300,DZ,1,5,2020,158,6
301,DZ,30,4,2020,199,7
302,DZ,29,4,2020,132,5
303,DZ,28,4,2020,135,7
304,DZ,27,4,2020,126,6
305,DZ,26,4,2020,129,4
306,DZ,25,4,2020,120,8
307,DZ,24,4,2020,97,5
308,DZ,23,4,2020,99,10
309,DZ,22,4,2020,93,8
310,DZ,21,4,2020,89,9
311,DZ,20,4,2020,94,8
312,DZ,19,4,2020,117,3
313,DZ,18,4,2020,150,16
314,DZ,17,4,2020,108,12
315,DZ,16,4,2020,90,11
316,DZ,15,4,2020,87,12
317,DZ,14,4,2020,69,20
318,DZ,13,4,2020,89,18
319,DZ,12,4,2020,64,19
320,DZ,11,4,2020,95,21
321,DZ,10,4,2020,94,30
322,DZ,9,4,2020,104,12
323,DZ,8,4,2020,45,20
324,DZ,7,4,2020,103,21
325,DZ,6,4,2020,69,22
326,DZ,5,4,2020,80,25
327,DZ,4,4,2020,185,42
328,DZ,3,4,2020,139,5
329,DZ,2,4,2020,131,14
330,DZ,1,4,2020,132,9
331,DZ,31,3,2020,73,4
332,DZ,30,3,2020,57,2
333,DZ,29,3,2020,45,3
334,DZ,28,3,2020,42,1
335,DZ,27,3,2020,65,4
336,DZ,26,3,2020,38,2
337,DZ,25,3,2020,34,2
338,DZ,24,3,2020,29,0
339,DZ,23,3,2020,62,2
340,DZ,22,3,2020,37,5
341,DZ,21,3,2020,12,3
342,DZ,20,3,2020,18,1
343,DZ,19,3,2020,12,1
344,DZ,18,3,2020,2,1
345,DZ,17,3,2020,10,0
346,DZ,16,3,2020,11,2
347,DZ,15,3,2020,11,0
348,DZ,14,3,2020,1,1
349,DZ,13,3,2020,5,1
350,DZ,12,3,2020,0,0
351,DZ,9,3,2020,3,0
352,DZ,6,3,2020,5,0
353,DZ,5,3,2020,7,0
354,DZ,4,3,2020,2,0
355,DZ,2,3,2020,0,0
356,DZ,1,3,2020,2,0
357,DZ,29,2,2020,0,0
358,DZ,28,2,2020,0,0
359,DZ,27,2,2020,0,0
360,DZ,26,2,2020,1,0
361,DZ,25,2,2020,0,0
362,DZ,24,2,2020,0,0
363,DZ,23,2,2020,0,0
364,DZ,22,2,2020,0,0
365,DZ,21,2,2020,0,0
366,DZ,20,2,2020,0,0
367,DZ,19,2,2020,0,0
368,DZ,18,2,2020,0,0
369,DZ,17,2,2020,0,0
370,DZ,16,2,2020,0,0
371,DZ,15,2,2020,0,0
372,DZ,14,2,2020,0,0
373,DZ,13,2,2020,0,0
374,DZ,12,2,2020,0,0
375,DZ,11,2,2020,0,0
376,DZ,10,2,2020,0,0
377,DZ,9,2,2020,0,0
378,DZ,8,2,2020,0,0
379,DZ,7,2,2020,0,0
380,DZ,6,2,2020,0,0
381,DZ,5,2,2020,0,0
382,DZ,4,2,2020,0,0
383,DZ,3,2,2020,0,0
384,DZ,2,2,2020,0,0
385,DZ,1,2,2020,0,0
386,DZ,31,1,2020,0,0
387,DZ,30,1,2020,0,0
388,DZ,29,1,2020,0,0
389,DZ,28,1,2020,0,0
390,DZ,27,1,2020,0,0
391,DZ,26,1,2020,0,0
392,DZ,25,1,2020,0,0
393,DZ,24,1,2020,0,0
394,DZ,23,1,2020,0,0
395,DZ,22,1,2020,0,0
396,DZ,21,1,2020,0,0
397,DZ,20,1,2020,0,0
398,DZ,19,1,2020,0,0
399,DZ,18,1,2020,0,0
400,DZ,17,1,2020,0,0
401,DZ,16,1,2020,0,0
402,DZ,15,1,2020,0,0
403,DZ,14,1,2020,0,0
404,DZ,13,1,2020,0,0
405,DZ,12,1,2020,0,0
406,DZ,11,1,2020,0,0
407,DZ,10,1,2020,0,0
408,DZ,9,1,2020,0,0
409,DZ,8,1,2020,0,0
410,DZ,7,1,2020,0,0
411,DZ,6,1,2020,0,0
412,DZ,5,1,2020,0,0
413,DZ,4,1,2020,0,0
414,DZ,3,1,2020,0,0
415,DZ,2,1,2020,0,0
416,DZ,1,1,2020,0,0
417,DZ,31,12,2019,0,0
418,AD,14,6,2020,0,0
419,AD,13,6,2020,1,0
420,AD,12,6,2020,0,0
421,AD,11,6,2020,0,0
422,AD,10,6,2020,0,0
423,AD,9,6,2020,0,0
424,AD,8,6,2020,0,0
425,AD,7,6,2020,0,0
426,AD,6,6,2020,0,0
427,AD,5,6,2020,1,0
428,AD,4,6,2020,7,0
429,AD,3,6,2020,79,0
430,AD,2,6,2020,1,0
431,AD,1,6,2020,0,0
432,AD,31,5,2020,0,0
433,AD,30,5,2020,1,0
434,AD,29,5,2020,0,0
435,AD,28,5,2020,0,0
436,AD,27,5,2020,0,0
437,AD,26,5,2020,0,0
438,AD,25,5,2020,1,0
439,AD,24,5,2020,0,0
440,AD,23,5,2020,0,0
441,AD,22,5,2020,0,0
442,AD,21,5,2020,1,0
443,AD,20,5,2020,0,0
444,AD,19,5,2020,0,0
445,AD,18,5,2020,0,0
446,AD,17,5,2020,0,2
447,AD,16,5,2020,0,0
448,AD,15,5,2020,1,0
449,AD,14,5,2020,2,1
450,AD,13,5,2020,2,0
451,AD,12,5,2020,1,0
452,AD,11,5,2020,1,0
453,AD,10,5,2020,2,1
454,AD,9,5,2020,0,0
455,AD,8,5,2020,1,1
456,AD,7,5,2020,0,0
457,AD,6,5,2020,1,1
458,AD,5,5,2020,2,0
459,AD,4,5,2020,1,1
460,AD,3,5,2020,1,1
461,AD,2,5,2020,1,1
462,AD,1,5,2020,2,0
463,AD,30,4,2020,0,1
464,AD,29,4,2020,0,1
465,AD,28,4,2020,3,0
466,AD,27,4,2020,7,0
467,AD,26,4,2020,2,0
468,AD,25,4,2020,7,3
469,AD,24,4,2020,1,0
470,AD,23,4,2020,6,0
471,AD,22,4,2020,0,1
472,AD,21,4,2020,4,0
473,AD,20,4,2020,9,1
474,AD,19,4,2020,8,0
475,AD,18,4,2020,14,2
476,AD,17,4,2020,9,0
477,AD,16,4,2020,14,2
478,AD,15,4,2020,13,2
479,AD,14,4,2020,8,0
480,AD,13,4,2020,16,1
481,AD,12,4,2020,21,2
482,AD,11,4,2020,18,1
483,AD,10,4,2020,19,2
484,AD,9,4,2020,19,1
485,AD,8,4,2020,19,1
486,AD,7,4,2020,25,3
487,AD,6,4,2020,35,1
488,AD,5,4,2020,27,1
489,AD,4,4,2020,11,1
490,AD,3,4,2020,38,1
491,AD,2,4,2020,14,2
492,AD,1,4,2020,6,4
493,AD,31,3,2020,36,2
494,AD,30,3,2020,26,2
495,AD,29,3,2020,41,1
496,AD,28,3,2020,43,0
497,AD,27,3,2020,36,3
498,AD,26,3,2020,24,0
499,AD,25,3,2020,31,0
500,AD,24,3,2020,20,0
501,AD,23,3,2020,25,0
502,AD,22,3,2020,13,0
503,AD,21,3,2020,0,0
504,AD,20,3,2020,22,0
505,AD,19,3,2020,39,0
506,AD,18,3,2020,0,0
507,AD,17,3,2020,9,0
508,AD,16,3,2020,3,0
509,AD,14,3,2020,1,0
510,AD,3,3,2020,1,0
511,AO,14,6,2020,8,1
512,AO,13,6,2020,12,0
513,AO,12,6,2020,5,1
514,AO,11,6,2020,17,0
515,AO,10,6,2020,4,0
516,AO,9,6,2020,1,0
517,AO,8,6,2020,5,0
518,AO,7,6,2020,0,0
519,AO,6,6,2020,0,0
520,AO,5,6,2020,0,0
521,AO,4,6,2020,0,0
522,AO,3,6,2020,0,0
523,AO,2,6,2020,0,0
524,AO,1,6,2020,2,0
525,AO,31,5,2020,7,0
526,AO,30,5,2020,4,0
527,AO,29,5,2020,2,0
528,AO,28,5,2020,0,0
529,AO,27,5,2020,2,0
530,AO,26,5,2020,0,0
531,AO,25,5,2020,9,1
532,AO,24,5,2020,0,0
533,AO,23,5,2020,2,0
534,AO,22,5,2020,6,0
535,AO,21,5,2020,2,1
536,AO,20,5,2020,2,0
537,AO,19,5,2020,0,0
538,AO,18,5,2020,0,0
539,AO,17,5,2020,0,0
540,AO,16,5,2020,0,0
541,AO,15,5,2020,3,0
542,AO,14,5,2020,0,0
543,AO,13,5,2020,0,0
544,AO,12,5,2020,0,0
545,AO,11,5,2020,2,0
546,AO,10,5,2020,0,0
547,AO,9,5,2020,7,0
548,AO,8,5,2020,0,0
549,AO,7,5,2020,0,0
550,AO,6,5,2020,1,0
551,AO,5,5,2020,0,0
552,AO,4,5,2020,0,0
553,AO,3,5,2020,6,0
554,AO,2,5,2020,2,0
555,AO,1,5,2020,0,0
556,AO,30,4,2020,0,0
557,AO,29,4,2020,0,0
558,AO,28,4,2020,1,0
559,AO,27,4,2020,1,0
560,AO,26,4,2020,0,0
561,AO,25,4,2020,0,0
562,AO,24,4,2020,1,0
563,AO,23,4,2020,0,0
564,AO,22,4,2020,0,0
565,AO,21,4,2020,0,0
566,AO,20,4,2020,0,0
567,AO,19,4,2020,5,0
568,AO,18,4,2020,0,0
569,AO,17,4,2020,0,0
570,AO,16,4,2020,0,0
571,AO,15,4,2020,0,0
572,AO,14,4,2020,0,0
573,AO,13,4,2020,0,0
574,AO,12,4,2020,0,0
575,AO,11,4,2020,0,0
576,AO,10,4,2020,0,0
577,AO,9,4,2020,2,0
578,AO,8,4,2020,1,0
579,AO,7,4,2020,2,0
580,AO,6,4,2020,4,0
581,AO,5,4,2020,2,0
582,AO,4,4,2020,0,0
583,AO,3,4,2020,0,0
584,AO,2,4,2020,1,0
585,AO,1,4,2020,0,0
586,AO,31,3,2020,0,0
587,AO,30,3,2020,3,2
588,AO,29,3,2020,0,0
589,AO,28,3,2020,1,0
590,AO,27,3,2020,1,0
591,AO,26,3,2020,0,0
592,AO,25,3,2020,0,0
593,AO,24,3,2020,0,0
594,AO,23,3,2020,0,0
595,AO,22,3,2020,2,0
596,AI,14,6,2020,0,0
597,AI,13,6,2020,0,0
598,AI,12,6,2020,0,0
599,AI,11,6,2020,0,0
600,AI,10,6,2020,0,0
601,AI,9,6,2020,0,0
602,AI,8,6,2020,0,0
603,AI,7,6,2020,0,0
604,AI,6,6,2020,0,0
605,AI,5,6,2020,0,0
606,AI,4,6,2020,0,0
607,AI,3,6,2020,0,0
608,AI,2,6,2020,0,0
609,AI,1,6,2020,0,0
610,AI,31,5,2020,0,0
611,AI,30,5,2020,0,0
612,AI,29,5,2020,0,0
613,AI,28,5,2020,0,0
614,AI,27,5,2020,0,0
615,AI,26,5,2020,0,0
616,AI,25,5,2020,0,0
617,AI,24,5,2020,0,0
618,AI,23,5,2020,0,0
619,AI,22,5,2020,0,0
620,AI,21,5,2020,0,0
621,AI,20,5,2020,0,0
622,AI,19,5,2020,0,0
623,AI,18,5,2020,0,0
624,AI,17,5,2020,0,0
625,AI,16,5,2020,0,0
626,AI,15,5,2020,0,0
627,AI,14,5,2020,0,0
628,AI,13,5,2020,0,0
629,AI,12,5,2020,0,0
630,AI,11,5,2020,0,0
631,AI,10,5,2020,0,0
632,AI,9,5,2020,0,0
633,AI,8,5,2020,0,0
634,AI,7,5,2020,0,0
635,AI,6,5,2020,0,0
636,AI,5,5,2020,0,0
637,AI,4,5,2020,0,0
638,AI,3,5,2020,0,0
639,AI,2,5,2020,0,0
640,AI,1,5,2020,0,0
641,AI,30,4,2020,0,0
642,AI,29,4,2020,0,0
643,AI,28,4,2020,0,0
644,AI,27,4,2020,0,0
645,AI,26,4,2020,0,0
646,AI,25,4,2020,0,0
647,AI,24,4,2020,0,0
648,AI,23,4,2020,0,0
649,AI,22,4,2020,0,0
650,AI,21,4,2020,0,0
651,AI,20,4,2020,0,0
652,AI,19,4,2020,0,0
653,AI,18,4,2020,0,0
654,AI,17,4,2020,0,0
655,AI,16,4,2020,0,0
656,AI,15,4,2020,0,0
657,AI,14,4,2020,0,0
658,AI,13,4,2020,0,0
659,AI,12,4,2020,0,0
660,AI,11,4,2020,0,0
661,AI,10,4,2020,0,0
662,AI,9,4,2020,0,0
663,AI,8,4,2020,0,0
664,AI,7,4,2020,0,0
665,AI,6,4,2020,0,0
666,AI,5,4,2020,0,0
667,AI,4,4,2020,0,0
668,AI,3,4,2020,1,0
669,AI,2,4,2020,0,0
670,AI,1,4,2020,0,0
671,AI,31,3,2020,0,0
672,AI,30,3,2020,0,0
673,AI,29,3,2020,0,0
674,AI,28,3,2020,0,0
675,AI,27,3,2020,2,0
676,AG,14,6,2020,0,0
677,AG,13,6,2020,0,0
678,AG,12,6,2020,0,0
679,AG,11,6,2020,0,0
680,AG,10,6,2020,0,0
681,AG,9,6,2020,0,0
682,AG,8,6,2020,0,0
683,AG,7,6,2020,0,0
684,AG,6,6,2020,0,0
685,AG,5,6,2020,0,0
686,AG,4,6,2020,1,0
687,AG,3,6,2020,0,0
688,AG,2,6,2020,0,0
689,AG,1,6,2020,0,0
690,AG,31,5,2020,0,0
691,AG,30,5,2020,0,0
692,AG,29,5,2020,0,0
693,AG,28,5,2020,0,0
694,AG,27,5,2020,0,0
695,AG,26,5,2020,0,0
696,AG,25,5,2020,0,0
697,AG,24,5,2020,0,0
698,AG,23,5,2020,0,0
699,AG,22,5,2020,0,0
700,AG,21,5,2020,0,0
701,AG,20,5,2020,0,0
702,AG,19,5,2020,0,0
703,AG,18,5,2020,0,0
704,AG,17,5,2020,0,0
705,AG,16,5,2020,0,0
706,AG,15,5,2020,0,0
707,AG,14,5,2020,0,0
708,AG,13,5,2020,0,0
709,AG,12,5,2020,0,0
710,AG,11,5,2020,0,0
711,AG,10,5,2020,0,0
712,AG,9,5,2020,0,0
713,AG,8,5,2020,0,0
714,AG,7,5,2020,0,0
715,AG,6,5,2020,0,0
716,AG,5,5,2020,0,0
717,AG,4,5,2020,0,0
718,AG,3,5,2020,0,0
719,AG,2,5,2020,1,0
720,AG,1,5,2020,0,0
721,AG,30,4,2020,0,0
722,AG,29,4,2020,0,0
723,AG,28,4,2020,0,0
724,AG,27,4,2020,0,0
725,AG,26,4,2020,0,0
726,AG,25,4,2020,0,0
727,AG,24,4,2020,0,0
728,AG,23,4,2020,0,0
729,AG,22,4,2020,1,0
730,AG,21,4,2020,0,1
731,AG,20,4,2020,0,0
732,AG,19,4,2020,0,0
733,AG,18,4,2020,0,0
734,AG,17,4,2020,0,0
735,AG,16,4,2020,0,0
736,AG,15,4,2020,0,0
737,AG,14,4,2020,2,0
738,AG,13,4,2020,0,0
739,AG,12,4,2020,0,0
740,AG,11,4,2020,2,0
741,AG,10,4,2020,4,2
742,AG,9,4,2020,0,0
743,AG,8,4,2020,0,0
744,AG,7,4,2020,0,0
745,AG,6,4,2020,0,0
746,AG,5,4,2020,0,0
747,AG,4,4,2020,6,0
748,AG,3,4,2020,2,0
749,AG,2,4,2020,0,0
750,AG,1,4,2020,0,0
751,AG,31,3,2020,0,0
752,AG,30,3,2020,0,0
753,AG,29,3,2020,0,0
754,AG,28,3,2020,0,0
755,AG,27,3,2020,4,0
756,AG,26,3,2020,0,0
757,AG,25,3,2020,2,0
758,AG,24,3,2020,0,0
759,AG,23,3,2020,0,0
760,AG,22,3,2020,0,0
761,AG,21,3,2020,0,0
762,AG,15,3,2020,1,0
763,AR,14,6,2020,1531,30
764,AR,13,6,2020,1391,20
765,AR,12,6,2020,1373,30
766,AR,11,6,2020,1239,18
767,AR,10,6,2020,1141,24
768,AR,9,6,2020,826,29
769,AR,8,6,2020,774,16
770,AR,7,6,2020,983,16
771,AR,6,6,2020,1769,44
772,AR,5,6,2020,0,5
773,AR,4,6,2020,949,14
774,AR,3,6,2020,904,13
775,AR,2,6,2020,564,17
776,AR,1,6,2020,637,11
777,AR,31,5,2020,795,8
778,AR,30,5,2020,717,12
779,AR,29,5,2020,769,8
780,AR,28,5,2020,705,16
781,AR,27,5,2020,600,17
782,AR,26,5,2020,552,15
783,AR,25,5,2020,723,7
784,AR,24,5,2020,704,12
785,AR,23,5,2020,718,17
786,AR,22,5,2020,648,13
787,AR,21,5,2020,474,10
788,AR,20,5,2020,438,11
789,AR,19,5,2020,566,16
790,AR,18,5,2020,0,3
791,AR,17,5,2020,326,7
792,AR,16,5,2020,345,3
793,AR,15,5,2020,255,24
794,AR,14,5,2020,316,10
795,AR,13,5,2020,529,14
796,AR,12,5,2020,245,5
797,AR,11,5,2020,13,0
798,AR,10,5,2020,165,7
799,AR,9,5,2020,240,11
800,AR,8,5,2020,163,9
801,AR,7,5,2020,188,9
802,AR,6,5,2020,133,4
803,AR,5,5,2020,104,14
804,AR,4,5,2020,102,9
805,AR,3,5,2020,149,12
806,AR,2,5,2020,104,7
807,AR,1,5,2020,143,4
808,AR,30,4,2020,158,7
809,AR,29,4,2020,124,10
810,AR,28,4,2020,223,11
811,AR,27,4,2020,0,1
812,AR,26,4,2020,344,18
813,AR,25,4,2020,0,2
814,AR,24,4,2020,147,6
815,AR,23,4,2020,144,8
816,AR,22,4,2020,112,9
817,AR,21,4,2020,90,8
818,AR,20,4,2020,102,2
819,AR,19,4,2020,170,10
820,AR,18,4,2020,98,7
821,AR,17,4,2020,128,6
822,AR,16,4,2020,0,4
823,AR,15,4,2020,160,7
824,AR,14,4,2020,69,3
825,AR,13,4,2020,66,6
826,AR,12,4,2020,162,7
827,AR,11,4,2020,81,3
828,AR,10,4,2020,99,14
829,AR,9,4,2020,80,5
830,AR,8,4,2020,87,7
831,AR,7,4,2020,74,7
832,AR,6,4,2020,103,3
833,AR,5,4,2020,186,6
834,AR,4,4,2020,132,3
835,AR,3,4,2020,0,3
836,AR,2,4,2020,167,7
837,AR,1,4,2020,0,0
838,AR,31,3,2020,146,4
839,AR,30,3,2020,75,1
840,AR,29,3,2020,55,2
841,AR,28,3,2020,101,5
842,AR,27,3,2020,87,4
843,AR,26,3,2020,115,2
844,AR,25,3,2020,86,2
845,AR,24,3,2020,35,0
846,AR,23,3,2020,41,0
847,AR,22,3,2020,67,1
848,AR,21,3,2020,30,0
849,AR,20,3,2020,31,1
850,AR,19,3,2020,18,0
851,AR,18,3,2020,14,0
852,AR,17,3,2020,9,0
853,AR,16,3,2020,11,0
854,AR,15,3,2020,11,0
855,AR,14,3,2020,3,1
856,AR,13,3,2020,12,0
857,AR,11,3,2020,7,0
858,AR,9,3,2020,3,0
859,AR,8,3,2020,1,1
860,AR,7,3,2020,6,0
861,AR,6,3,2020,1,0
862,AR,4,3,2020,1,0
863,AM,14,6,2020,723,6
